venue,city,country,match_type,temperature,humidity,wind_speed,dew_point,cloud_cover,pitch_age_days,ground_avg_1st_innings,ground_pace_wickets_pct,ground_spin_wickets_pct,season,day_night,soil_composition,pitch_strip_number,grass_coverage,compaction_kpa,pitch_type
Vidarbha Cricket Association Stadium,Nagpur,India,T20,31.72385635568996,29.52053324764707,13.273578369677505,13.805028429625704,39.7764797379609,3,123.85836625630134,39.05813379012852,60.94186620987148,Post-Monsoon,1,Red Soil,7,6.475900249318258,285.0908539372038,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,ODI,33.8027571927497,53.716663319071095,18.54778604043865,12.270153107055236,38.94613869704884,1,232.75015606973616,50.68836416533786,49.31163583466214,Monsoon,1,Black Soil,5,2.1252840112986444,321.6852616784824,0
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,31.92190064911817,61.22729496765124,1.1302532029099641,17.38854610708956,46.37923029143262,1,135.82333454886256,41.285370768238266,58.714629231761734,Winter,0,Red Soil,1,3.4551185722294475,332.4775355587722,2
Rajiv Gandhi International Stadium,Hyderabad,India,T20,34.21172949006461,57.94005900927263,7.884956697955088,19.957748210161085,49.4692732681618,1,192.20872303538286,53.00039651470773,46.99960348529227,Winter,1,Mixed Soil,7,4.861963911571854,423.80823183047255,0
Maharashtra Cricket Association Stadium,Pune,India,Test,30.219702370647404,68.02089717107766,5.681901543262551,13.190780262931865,21.780682748076558,6,386.84261465875204,44.61538029702869,55.38461970297131,Monsoon,1,Black Soil,2,3.1329420216959623,323.7548224526672,0
Green Park,Kanpur,India,T20,41.78551905022058,65.94704367154056,17.79639943647346,22.085701052475144,83.72057409790376,3,158.35758707103824,30.473386948665258,69.52661305133475,Post-Monsoon,1,Red Soil,7,1.2656846869345206,144.71826578692588,2
Eden Gardens,Kolkata,India,T20,26.21629874469973,64.8113535823197,10.03324100758825,17.308087683744453,45.28566394446659,1,160.45099202513953,49.54860854626454,50.45139145373546,Post-Monsoon,1,Mixed Soil,6,0.4793081666632202,251.03291962008967,2
Maharashtra Cricket Association Stadium,Pune,India,T20,32.03358816413927,53.48715268009617,10.974737506975458,15.587987669154794,20.6474599052909,7,190.51415459591456,40.40327268793393,59.59672731206607,Post-Monsoon,1,Black Soil,9,5.904645901336211,317.27891449764945,0
Sawai Mansingh Stadium,Jaipur,India,ODI,33.34424557367553,78.43307906480861,10.747332239715522,16.16493217839386,43.34506089149701,5,274.3596814725197,67.80490787152408,32.19509212847592,Monsoon,1,Mixed Soil,4,2.2562920360964207,226.89995732695246,1
M. Chinnaswamy Stadium,Bengaluru,India,T20,34.11593447970045,64.23495994031941,17.089931846220626,16.232926838767707,24.944924236921814,7,183.5263879032954,69.17241585367253,30.827584146327467,Post-Monsoon,1,Mixed Soil,8,5.22471150671946,222.46104803885112,0
JSCA International Stadium Complex,Ranchi,India,T20,36.6679938891733,68.38840134392818,9.668475356049846,11.222455429990456,16.803660308301048,2,171.66023547248358,50.26228890709677,49.73771109290323,Monsoon,1,Mixed Soil,3,3.036801448594333,333.48949725248104,0
Wankhede Stadium,Mumbai,India,ODI,33.98626563759183,68.25919925906017,15.507386678869626,23.656971425700945,44.623040123308584,7,298.42385462840366,46.56057930461688,53.43942069538312,Post-Monsoon,1,Mixed Soil,8,9.705480064143213,347.656713151618,0
Holkar Cricket Stadium,Indore,India,ODI,30.54494072681223,45.69755722793401,11.914776717310799,16.717953986456585,9.177335067265105,2,297.2453122104463,47.22014437661034,52.77985562338966,Summer,1,Red Soil,4,5.411087140197483,323.9361778310325,0
Green Park,Kanpur,India,T20,23.885945778226418,40.19116913026088,13.113751325312958,13.156569336406195,47.77340917056484,2,139.5218146973272,54.94067966788191,45.05932033211809,Summer,1,Red Soil,5,1.9295725156237427,286.55792610340933,2
Barabati Stadium,Cuttack,India,T20,29.172413104476973,88.04185750824823,18.95394256314298,25.651885076655375,69.83144435339435,3,146.9541064429753,63.40983701773959,36.59016298226041,Post-Monsoon,1,Mixed Soil,3,6.948385218598135,327.46533885979994,1
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,38.58739387857002,42.64507648367834,16.484191162225027,10.874449999353999,46.14572408825472,1,170.7752067698703,58.86694766604258,41.13305233395742,Winter,1,Mixed Soil,4,4.147402078737845,266.5169628226843,1
Sawai Mansingh Stadium,Jaipur,India,ODI,24.53975460354573,58.74404208759928,21.07233800822261,6.840157312992021,17.783792570379788,4,271.9585674853406,61.36405572536442,38.63594427463558,Monsoon,1,Black Soil,5,5.063439680470558,241.9964300634652,1
Wankhede Stadium,Mumbai,India,T20,27.341253729225517,84.34831531572677,9.204862233696057,12.992150398356266,48.69571826048241,4,196.29618669297682,54.82983539039513,45.17016460960487,Post-Monsoon,1,Black Soil,3,8.129774081510952,320.8877743603195,1
JSCA International Stadium Complex,Ranchi,India,T20,33.0549392429017,58.336922722236515,8.185335629430085,17.98151342516571,66.2574136030986,6,163.0493168333869,51.47731125289422,48.52268874710578,Summer,0,Red Soil,9,3.7726486438566798,234.78257291833313,2
Vidarbha Cricket Association Stadium,Nagpur,India,T20,27.407299404833164,56.063960732428555,16.218726569873834,21.89361759413126,0.0,3,218.82054243705517,52.33589558598148,47.66410441401852,Winter,1,Red Soil,1,0.8681006030879881,254.52376652941382,0
M. A. Chidambaram Stadium,Chennai,India,T20,28.800869347348733,90.7373821423989,14.200407620576922,20.65312482767002,67.3489051240103,3,187.73744958312258,49.728710298244366,50.271289701755634,Winter,1,Red Soil,9,3.304923691368829,237.25681719389996,2
Dr DY Patil Sports Academy,Mumbai,India,T20,32.885139434839054,77.84606673817066,16.210165036900186,20.971893774134067,58.8002405563771,7,167.37160866033605,62.704655142347356,37.295344857652644,Summer,1,Mixed Soil,5,2.2086263390749874,298.10215621871,1
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,29.435309955269997,21.280690710523675,8.872318395948835,15.787029020453751,38.31842508114717,2,168.65091111601652,44.948366381075466,55.051633618924534,Winter,0,Red Soil,5,1.9725810797550407,196.13577337963386,2
M. Chinnaswamy Stadium,Bengaluru,India,ODI,32.16407519657717,78.57933444336132,9.085767842412471,14.98900763727183,44.37962893937279,4,295.8313693660408,40.93363031961473,59.06636968038527,Summer,1,Black Soil,4,1.6379079188745327,357.4502744022684,0
Wankhede Stadium,Mumbai,India,T20,29.99604282969838,67.81740617404208,13.250485521791273,20.407371461328516,100.0,4,162.68711359417398,66.16427755395588,33.835722446044116,Summer,0,Black Soil,7,6.508407500917044,365.9012432879171,1
Rajiv Gandhi International Stadium,Hyderabad,India,ODI,29.30246007339354,42.63044576476171,12.252702037983827,11.487326364215932,27.30429078582549,1,270.78020018989986,42.98275383536871,57.01724616463129,Monsoon,0,Black Soil,3,2.8338368656217083,324.3010237584066,0
Dr DY Patil Sports Academy,Mumbai,India,T20,30.802450098166894,81.62649364857096,5.460877115966863,16.491106514600023,64.20750790499648,3,195.4665351516272,43.22239525286955,56.77760474713045,Monsoon,0,Black Soil,3,6.916409469971505,331.61448185409444,0
Wankhede Stadium,Mumbai,India,T20,24.52841298640261,72.58644573342596,18.98997137653552,23.341311926837196,43.02744026461493,2,175.93936095854025,52.46595385890927,47.53404614109073,Monsoon,0,Black Soil,2,3.710105129752296,347.3364928645601,1
Rajiv Gandhi International Stadium,Hyderabad,India,T20,35.724286672838886,45.480090801799456,10.107150534728065,12.772844782164654,57.44939618983747,3,178.60048498581642,49.05700206825403,50.94299793174597,Monsoon,0,Black Soil,7,6.588873166344818,327.98906220722847,0
Dr DY Patil Sports Academy,Mumbai,India,T20,24.588265364858987,68.50653412377365,14.846584113176082,20.925804565757232,60.381160857934454,4,168.10478718698891,61.24370444526117,38.75629555473883,Monsoon,1,Black Soil,9,6.14502168086336,269.1598541413493,1
Green Park,Kanpur,India,ODI,25.987947531860073,45.22928757888705,9.087513566197112,15.836385231080259,0.0,5,280.5320789922408,37.78833704403637,62.21166295596363,Summer,1,Mixed Soil,8,0.0,181.1251013583476,2
Arun Jaitley Stadium,Delhi,India,Test,38.851694175884106,64.84143626949793,19.429358338802352,12.234672301329805,0.23815053789072493,5,307.40345772474956,30.9413696990441,69.0586303009559,Post-Monsoon,0,Red Soil,2,2.927876274864426,176.38097818747931,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,25.940842989237133,49.04690823866743,5.997553705713216,17.7615000802743,34.42388444406618,5,160.01165946078515,63.144994951956846,36.855005048043154,Monsoon,0,Red Soil,6,3.337322649462528,216.65058611655667,2
Wankhede Stadium,Mumbai,India,T20,23.544065892086284,65.29066373953077,9.509096420532234,21.173029944103757,56.00734494395147,4,184.71063247654735,52.182987198075026,47.817012801924974,Summer,0,Black Soil,6,7.21154926823129,323.4158669968848,0
Narendra Modi Stadium,Ahmedabad,India,T20,32.272474026284605,41.624582793732195,13.818223289663571,17.09222271535703,19.05924901547955,6,139.86066500968383,42.22973068053799,57.77026931946201,Winter,1,Red Soil,2,3.9202719076909855,221.0773028962974,2
Brabourne Stadium,Mumbai,India,T20,27.67041140539093,66.23212017848715,21.054089479873515,17.516181964083774,64.38741563822983,2,169.07758460399847,57.177411911702805,42.822588088297195,Summer,1,Black Soil,4,8.76466764870895,378.29744294763304,1
Barabati Stadium,Cuttack,India,T20,29.60694964767285,49.46032529726553,19.16980263890285,13.852594929288564,33.82526664124086,4,166.7884761966179,72.0,28.0,Post-Monsoon,0,Red Soil,8,6.570785740025574,361.3869147471022,1
M. Chinnaswamy Stadium,Bengaluru,India,T20,33.660634722446474,64.337635905905,1.0,13.412775944533518,8.3041875210366,1,176.41638325675217,38.43887159557792,61.56112840442208,Summer,1,Black Soil,5,4.2516087969702205,347.30422270549667,0
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,ODI,29.43173389130354,65.05961563927866,9.659324352012689,13.835606752370625,43.5997215011004,5,310.28759239513204,49.594265154095226,50.405734845904774,Winter,1,Mixed Soil,4,7.497397332382533,293.1920656900496,0
Eden Gardens,Kolkata,India,T20,34.859667551417,52.00096295483086,1.0,19.807390408315094,27.578279006802866,4,160.29023030452382,29.419650302172172,70.58034969782783,Winter,1,Red Soil,5,2.4424149363328094,159.0881033057339,2
Arun Jaitley Stadium,Delhi,India,ODI,26.942240253347467,36.85331008481349,15.65759323214667,17.42076689976356,45.65103549607412,3,274.00014667882647,38.220786140261524,61.779213859738476,Post-Monsoon,0,Red Soil,9,3.5154596237864677,216.29286827932754,2
Wankhede Stadium,Mumbai,India,T20,24.431806491665398,60.857655221880606,24.632931390197825,15.117303414314428,33.977730768154416,7,190.468816889757,62.53311074419963,37.46688925580037,Winter,1,Mixed Soil,8,5.328294124856731,283.98262342696444,1
Wankhede Stadium,Mumbai,India,ODI,30.442436000229634,76.70057172493499,14.538867229974342,18.579049574414352,68.3371031564767,6,277.7716624285488,48.951301011705446,51.048698988294554,Post-Monsoon,1,Black Soil,10,9.509862299324572,444.1046656686392,1
Brabourne Stadium,Mumbai,India,ODI,31.171758181448585,73.94725362753326,13.192830121806061,21.11697065543844,64.24446662412753,7,299.6614262802786,60.789847627652684,39.210152372347316,Summer,1,Black Soil,1,8.406158068340343,267.1488896212525,1
Vidarbha Cricket Association Stadium,Nagpur,India,T20,28.05942658833822,43.19406203786762,4.65080432419456,15.175424145203781,65.74188950576499,1,167.87075139414924,39.549836354624674,60.450163645375326,Post-Monsoon,1,Mixed Soil,1,3.321307931422916,231.3757394175214,2
Narendra Modi Stadium,Ahmedabad,India,T20,29.28415724931518,42.81483793340129,10.947880339612379,12.34677801155382,17.215190045220506,3,129.37558959755273,40.31567763705106,59.68432236294894,Summer,0,Mixed Soil,2,4.2903919968983315,161.2742272635213,2
M. A. Chidambaram Stadium,Chennai,India,Test,30.99352601244846,93.60355102026863,12.006340009620072,20.463075737946486,31.854958706177253,6,313.60798610251476,51.25801094126051,48.74198905873949,Monsoon,1,Black Soil,4,2.308855683579803,100.0,1
Rajiv Gandhi International Stadium,Hyderabad,India,Test,29.306778996024246,49.10071075242308,6.669970840428715,23.764804432646,7.2557332608447425,3,373.3021299971463,43.73978886927526,56.26021113072474,Winter,1,Black Soil,7,3.8206836730974896,293.6865891102254,0
Narendra Modi Stadium,Ahmedabad,India,ODI,36.632090132710346,45.820398328008714,23.305076221675012,18.03647624539299,0.0,6,238.01897996271362,48.32707077840496,51.67292922159504,Post-Monsoon,1,Mixed Soil,2,1.9555242600822342,100.0,2
M. A. Chidambaram Stadium,Chennai,India,Test,33.29814749123151,67.69171155067077,7.977786785796932,23.223456836396252,41.30009502212271,6,266.39428920021595,38.65308851301011,61.34691148698989,Post-Monsoon,1,Red Soil,1,4.283426043092053,130.97398624588163,2
M. A. Chidambaram Stadium,Chennai,India,ODI,30.087805988537635,74.1400118336418,12.917585171890902,24.3307103870756,44.08225713862985,4,287.6957065472541,52.85602384821028,47.14397615178972,Monsoon,0,Mixed Soil,5,1.6535341856178558,206.99954157469062,0
Wankhede Stadium,Mumbai,India,ODI,37.2629679900006,71.30806956765029,10.727531892068857,18.793162812553184,62.3691363980495,1,300.34274536176156,53.52991578326527,46.47008421673473,Summer,0,Black Soil,5,6.57306330473822,431.47722244148576,0
M. Chinnaswamy Stadium,Bengaluru,India,T20,34.36960493191853,45.36339500858945,12.035586939298192,20.322865786479625,53.02923002581454,5,183.9222562752086,55.06141425041429,44.93858574958571,Monsoon,0,Black Soil,6,5.6250965746927974,325.274714743883,0
Narendra Modi Stadium,Ahmedabad,India,T20,33.807744896059354,42.22218268743609,9.244163155086852,10.302885342454967,4.3885690486937925,1,166.79254460718153,53.565838915503804,46.434161084496196,Winter,1,Mixed Soil,6,2.303075234592565,226.5608604073448,2
Barabati Stadium,Cuttack,India,T20,24.308274864447043,73.10857616955862,11.31646859882193,19.000508730551438,61.017152533942564,1,130.9264358045276,60.19251477795664,39.80748522204336,Post-Monsoon,1,Black Soil,7,7.791417624383345,347.6517978413338,1
Brabourne Stadium,Mumbai,India,ODI,28.572472518702952,79.32800598136443,15.248621244286518,21.903171802715867,46.57222259590925,3,286.839371491929,42.83300768710312,57.16699231289688,Post-Monsoon,1,Black Soil,7,1.7369688404231587,286.14257598964133,0
Rajiv Gandhi International Stadium,Hyderabad,India,Test,24.813140147091115,55.90754662256808,13.642719867113861,15.875690483728254,46.053712674547924,2,297.56282234226614,59.92837601905694,40.07162398094306,Summer,0,Black Soil,2,7.834655872103752,282.47099147882494,1
JSCA International Stadium Complex,Ranchi,India,T20,31.462712591621113,58.74206299643727,6.933233692800649,18.20442557949917,29.15077757212661,5,168.9170985417011,28.0,72.0,Monsoon,1,Red Soil,8,6.274375579032958,267.78708748474804,2
Barabati Stadium,Cuttack,India,T20,26.359599671166492,83.11683137639893,19.612991797442053,23.518364899069805,43.13545447580651,3,171.19238778553787,69.57924887148654,30.42075112851346,Post-Monsoon,1,Black Soil,9,4.928090718826216,299.61305968833483,1
Rajiv Gandhi International Stadium,Hyderabad,India,T20,27.78420676182795,25.757790084213735,14.332144923468242,14.63654058844282,27.279900688176227,4,181.14640538429688,45.15982791459929,54.84017208540071,Monsoon,0,Black Soil,5,2.5626960885299592,259.54378354689436,0
M. Chinnaswamy Stadium,Bengaluru,India,T20,33.48108036901034,43.004074501342515,24.617290389077713,20.53421652260495,72.44169906695878,3,203.70878161722763,45.77933623436864,54.22066376563136,Summer,1,Mixed Soil,1,3.2998423695635295,357.7909046127901,0
Holkar Cricket Stadium,Indore,India,T20,31.978766673574064,66.98047725321476,16.396636613599107,20.51375496102758,44.138945485892165,1,195.2421681173759,40.1195099027792,59.8804900972208,Post-Monsoon,0,Black Soil,6,7.06627212055092,301.64275146088306,0
Narendra Modi Stadium,Ahmedabad,India,T20,37.10271267536758,57.2356361636292,16.950313628787136,11.285298142144724,31.534136836175573,6,217.91420595839458,62.37426102133888,37.62573897866112,Monsoon,0,Mixed Soil,4,2.663289551828071,170.82628523753687,0
JSCA International Stadium Complex,Ranchi,India,ODI,33.59278433242474,50.72529988585356,1.5092091281764137,19.0738944801562,48.31426166881099,2,278.5709630624936,41.1498727598831,58.8501272401169,Post-Monsoon,1,Black Soil,2,4.274449388407951,230.3449769806849,2
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,32.850500645321176,59.6788824529898,10.699626104984603,12.194635516222514,56.14983088168049,6,183.42788883080624,53.54144032039488,46.45855967960512,Summer,0,Mixed Soil,1,1.6041415116922608,231.0609564162309,0
Maharashtra Cricket Association Stadium,Pune,India,ODI,27.783170400023277,50.78073121004269,9.963080043541538,19.429181172794724,24.446283280935248,4,295.71364471644694,61.40977789109504,38.59022210890496,Summer,1,Black Soil,4,6.703127848420543,269.51532140439895,0
JSCA International Stadium Complex,Ranchi,India,T20,31.4258932731437,58.9914556070098,7.990795687198752,16.49689049576099,36.73727044652113,4,134.45673836241315,52.86408166952853,47.13591833047147,Post-Monsoon,1,Mixed Soil,7,2.7149627538465864,235.0063148628231,0
Dr DY Patil Sports Academy,Mumbai,India,ODI,18.09584526662089,78.34626715871035,19.77475684254595,20.135692887950135,72.41798186519972,6,313.41695323020775,63.9403366211391,36.0596633788609,Monsoon,0,Black Soil,2,6.2119191471961335,279.8221225757658,1
